system:index,IGBP,b0,b10,b100,b200,b30,b60,site,.geo
0000e372c23b7e81fd6d,GRA,35,35,38,40,35,36,DE-RuR,"{""type"":""Point"",""coordinates"":[6.304099999999998,50.621900000000004]}"
0000b7e64ac4316611aa,MF,41,40,46,48,42,45,BE-Vie,"{""type"":""Point"",""coordinates"":[5.9981,50.3051]}"
000026eed9451e24203f,CRO,23,23,25,26,22,24,BE-Lon,"{""type"":""Point"",""coordinates"":[4.7461,50.5516]}"
000097e0875290b4c12e,MF,91,93,95,95,94,96,BE-Bra,"{""type"":""Point"",""coordinates"":[4.5206,51.30919999999999]}"
000042258e3c23d135ba,GRA,50,50,57,59,51,55,NL-Hor,"{""type"":""Point"",""coordinates"":[5.0713,52.24040000000001]}"
00004252e9ac13ddc193,ENF,79,79,79,80,80,78,NL-Loo,"{""type"":""Point"",""coordinates"":[5.7436,52.16660000000001]}"
0000306ae99a60e3918c,DBF,35,35,36,37,35,34,FR-Fon,"{""type"":""Point"",""coordinates"":[2.7801,48.476400000000005]}"
0000258b62b8e910a650,CRO,27,27,25,27,26,25,FR-Gri,"{""type"":""Point"",""coordinates"":[1.9519000000000009,48.84420000000001]}"
000056102a95f24267a2,ENF,50,50,49,49,50,49,CA-Qfo,"{""type"":""Point"",""coordinates"":[-74.3421,49.69250000000001]}"
000033d3995f0857b43b,DBF,61,63,63,64,63,63,US-UMB,"{""type"":""Point"",""coordinates"":[-84.71379999999999,45.559799999999996]}"
00002b2d0d8f79366624,DBF,65,67,69,68,68,68,US-UMd,"{""type"":""Point"",""coordinates"":[-84.6975,45.5625]}"
0000873a17f6f1589464,MF,54,55,58,59,55,56,CA-Gro,"{""type"":""Point"",""coordinates"":[-82.1556,48.21670000000001]}"
000067ac7ba3f36dfb00,WET,54,55,62,62,55,58,US-Los,"{""type"":""Point"",""coordinates"":[-89.9792,46.082699999999996]}"
00008dc212e05c52a7c6,MF,56,58,60,63,59,62,US-Syv,"{""type"":""Point"",""coordinates"":[-89.3477,46.242]}"
00006e00d2ff5b2b4f20,WET,53,54,57,57,58,57,DK-NuF,"{""type"":""Point"",""coordinates"":[-51.3861,64.1308]}"
00006aca7a1c7bd01254,GRA,42,42,44,45,42,43,DK-ZaH,"{""type"":""Point"",""coordinates"":[-20.5503,74.4732]}"
0000bd056195f094a9a6,WET,42,42,45,46,43,43,DK-ZaF,"{""type"":""Point"",""coordinates"":[-20.5545,74.4814]}"
00005a3f69bef0a2f5c2,WET,54,55,55,55,56,55,US-Atq,"{""type"":""Point"",""coordinates"":[-157.4089,70.4696]}"
000010436e9072a9e8ee,WET,28,29,29,31,29,29,US-Ivo,"{""type"":""Point"",""coordinates"":[-155.7503,68.4865]}"
00002c76feee72c8d669,ENF,31,31,36,37,33,34,US-Prr,"{""type"":""Point"",""coordinates"":[-147.4876,65.1237]}"
0000ebeaf59c97689f4d,OSH,50,51,50,48,51,50,CA-NS7,"{""type"":""Point"",""coordinates"":[-99.9483,56.635799999999996]}"
0000eb23e4c0e40def3e,OSH,26,24,28,29,24,24,CA-NS6,"{""type"":""Point"",""coordinates"":[-98.96440000000001,55.91669999999999]}"
0000b504cdeec303fae2,ENF,20,18,20,20,18,18,CA-NS5,"{""type"":""Point"",""coordinates"":[-98.485,55.8631]}"
000080fb69cb754474fd,ENF,11,10,12,12,8,10,CA-NS2,"{""type"":""Point"",""coordinates"":[-98.52469999999998,55.905800000000006]}"
00002c7dfcfcb0b704a7,ENF,16,16,16,16,14,15,CA-Man,"{""type"":""Point"",""coordinates"":[-98.4808,55.879599999999996]}"
0000c5dab09538fccf55,ENF,21,21,22,21,21,21,CA-NS1,"{""type"":""Point"",""coordinates"":[-98.4839,55.8792]}"
